model,use_reasoning,query_type,test_split,variant,task_id,step_index,instruction,raw_prediction,ground_truth_bbox,image_path,coordinates,structured_actions
gta1,False,direct_query,test_domain_original,text_shrink,2e64ac92-0fe6-4140-ace1-382cc02a2132,0,Click on 'Turn on notifications' button,"(965,546)","[760, 514.0, 400, 52]",/mnt/test_splits/run_20251113_005132_test_domain_text_shrink/2e64ac92-0fe6-4140-ace1-382cc02a2132/screenshots/step_0_click.png,"(965, 546)",
gta1,False,relational_query,test_task_style,original,012446b3-ee30-480b-86ec-3a3cdeaba9dc,3,Click on the button above 'May 17th 2023',"(684,349)","[657, 300, 44, 42]",/mnt/test_splits/run_20251112_005055_test_task_original/012446b3-ee30-480b-86ec-3a3cdeaba9dc/screenshots/step_3_click.png,"(684, 349)",
gta1,False,relational_query,test_task_style,precision,012446b3-ee30-480b-86ec-3a3cdeaba9dc,3,Click on the button above 'May 17th 2023',"(764,222)","[747.8953247070312, 210, 30.79998779296875, 29.399993896484375]",/mnt/test_splits/run_20251112_005206_test_task_precision/012446b3-ee30-480b-86ec-3a3cdeaba9dc/screenshots/step_3_click.png,"(764, 222)",
gta1,False,relational_query,test_task_style,style,012446b3-ee30-480b-86ec-3a3cdeaba9dc,3,Click on the button above 'May 17th 2023',"(726,345)","[657, 320.71875, 44, 42]",/mnt/test_splits/run_20251112_005316_test_task_style/012446b3-ee30-480b-86ec-3a3cdeaba9dc/screenshots/step_3_click.png,"(726, 345)",
gta1,False,relational_query,test_task_style,text_shrink,012446b3-ee30-480b-86ec-3a3cdeaba9dc,3,Click on the button above 'May 17th 2023',"(721,324)","[649.5, 300, 44, 42]",/mnt/test_splits/run_20251113_005227_test_task_text_shrink/012446b3-ee30-480b-86ec-3a3cdeaba9dc/screenshots/step_3_click.png,"(721, 324)",
gta1,False,relational_query,test_task_style,original,012446b3-ee30-480b-86ec-3a3cdeaba9dc,5,Click on the button to the left of 'Dance',"(1266,547)","[1065.03125, 531.5, 53.28125, 17]",/mnt/test_splits/run_20251112_005055_test_task_original/012446b3-ee30-480b-86ec-3a3cdeaba9dc/screenshots/step_5_click.png,"(1266, 547)",
gta1,False,relational_query,test_task_style,precision,012446b3-ee30-480b-86ec-3a3cdeaba9dc,5,Click on the button to the left of 'Dance',"(1056,390)","[1033.5172119140625, 378.6999816894531, 37.296875, 11.9000244140625]",/mnt/test_splits/run_20251112_005206_test_task_precision/012446b3-ee30-480b-86ec-3a3cdeaba9dc/screenshots/step_5_click.png,"(1056, 390)",
gta1,False,relational_query,test_task_style,style,012446b3-ee30-480b-86ec-3a3cdeaba9dc,5,Click on the button to the left of 'Dance',"(850,546)","[831.484375, 531.0, 51.375, 18]",/mnt/test_splits/run_20251112_005316_test_task_style/012446b3-ee30-480b-86ec-3a3cdeaba9dc/screenshots/step_5_click.png,"(850, 546)",
gta1,False,relational_query,test_task_style,text_shrink,012446b3-ee30-480b-86ec-3a3cdeaba9dc,5,Click on the button to the left of 'Dance',"(844,471)","[826.625, 531.5, 53.28125, 17]",/mnt/test_splits/run_20251113_005227_test_task_text_shrink/012446b3-ee30-480b-86ec-3a3cdeaba9dc/screenshots/step_5_click.png,"(844, 471)",
gta1,False,relational_query,test_task_style,original,012446b3-ee30-480b-86ec-3a3cdeaba9dc,7,Click on the button to the right of 'May 10',"(289,121)","[252.640625, 111, 69.125, 18]",/mnt/test_splits/run_20251112_005055_test_task_original/012446b3-ee30-480b-86ec-3a3cdeaba9dc/screenshots/step_7_click.png,"(289, 121)",
gta1,False,relational_query,test_task_style,precision,012446b3-ee30-480b-86ec-3a3cdeaba9dc,7,Click on the button to the right of 'May 10',"(492,85)","[464.84375, 77.69999694824219, 48.38751220703125, 12.599998474121094]",/mnt/test_splits/run_20251112_005206_test_task_precision/012446b3-ee30-480b-86ec-3a3cdeaba9dc/screenshots/step_7_click.png,"(492, 85)",
gta1,False,relational_query,test_task_style,style,012446b3-ee30-480b-86ec-3a3cdeaba9dc,7,Click on the button to the right of 'May 10',"(321,123)","[272.890625, 111.41498565673828, 84.015625, 17.99999237060547]",/mnt/test_splits/run_20251112_005316_test_task_style/012446b3-ee30-480b-86ec-3a3cdeaba9dc/screenshots/step_7_click.png,"(321, 123)",
gta1,False,relational_query,test_task_style,text_shrink,012446b3-ee30-480b-86ec-3a3cdeaba9dc,7,Click on the button to the right of 'May 10',"(268,120)","[236.453125, 111, 56.140625, 18]",/mnt/test_splits/run_20251113_005227_test_task_text_shrink/012446b3-ee30-480b-86ec-3a3cdeaba9dc/screenshots/step_7_click.png,"(268, 120)",
gta1,False,relational_query,test_website_style,original,039969ee-8f9a-4c49-9260-88267339e885,2,Click on the button to the right of the 'Change' button for 'Ibis Deira City Centre',"(1321,541)","[1447.078125, 521.0, 63.921875, 38]",/mnt/test_splits/run_20251112_005125_test_website_original/039969ee-8f9a-4c49-9260-88267339e885/screenshots/step_2_click.png,"(1321, 541)",
gta1,False,relational_query,test_website_style,precision,039969ee-8f9a-4c49-9260-88267339e885,2,Click on the button to the right of the 'Change' button for 'Ibis Deira City Centre',"(1261,466)","[1300.949951171875, 526.7000122070312, 44.745361328125, 26.5999755859375]",/mnt/test_splits/run_20251112_005233_test_website_precision/039969ee-8f9a-4c49-9260-88267339e885/screenshots/step_2_click.png,"(1261, 466)",
gta1,False,relational_query,test_website_style,style,039969ee-8f9a-4c49-9260-88267339e885,2,Click on the button to the right of the 'Change' button for 'Ibis Deira City Centre',"(1456,546)","[1405.109375, 521.0, 77.890625, 38]",/mnt/test_splits/run_20251112_005341_test_website_style/039969ee-8f9a-4c49-9260-88267339e885/screenshots/step_2_click.png,"(1456, 546)",
gta1,False,relational_query,test_website_style,text_shrink,039969ee-8f9a-4c49-9260-88267339e885,2,Click on the button to the right of the 'Change' button for 'Ibis Deira City Centre',"(1504,433)","[1453.921875, 521.0, 57.078125, 38]",/mnt/test_splits/run_20251113_005230_test_website_text_shrink/039969ee-8f9a-4c49-9260-88267339e885/screenshots/step_2_click.png,"(1504, 433)",
gta1,False,relational_query,test_website_style,original,039969ee-8f9a-4c49-9260-88267339e885,8,Click on the span above 'Keywords (Optional)',"(1287,318)","[1258.234375, 276.28125, 110.515625, 18]",/mnt/test_splits/run_20251112_005125_test_website_original/039969ee-8f9a-4c49-9260-88267339e885/screenshots/step_8_click.png,"(1287, 318)",
gta1,False,relational_query,test_website_style,precision,039969ee-8f9a-4c49-9260-88267339e885,8,Click on the span above 'Keywords (Optional)',"(1206,241)","[1168.7593994140625, 193.39686584472656, 77.36083984375, 12.600006103515625]",/mnt/test_splits/run_20251112_005233_test_website_precision/039969ee-8f9a-4c49-9260-88267339e885/screenshots/step_8_click.png,"(1206, 241)",
gta1,False,relational_query,test_website_style,style,039969ee-8f9a-4c49-9260-88267339e885,8,Click on the span above 'Keywords (Optional)',"(1290,334)","[1254.578125, 277.34375, 112.03125, 17]",/mnt/test_splits/run_20251112_005341_test_website_style/039969ee-8f9a-4c49-9260-88267339e885/screenshots/step_8_click.png,"(1290, 334)",
gta1,False,relational_query,test_website_style,text_shrink,039969ee-8f9a-4c49-9260-88267339e885,8,Click on the span above 'Keywords (Optional)',"(1268,344)","[1238.578125, 277.078125, 92.109375, 16]",/mnt/test_splits/run_20251113_005230_test_website_text_shrink/039969ee-8f9a-4c49-9260-88267339e885/screenshots/step_8_click.png,"(1268, 344)",
gta1,False,relational_query,test_domain_original,original,03d4147d-8130-4814-b57b-6a5de01285c6,1,Type 'pork' in the textbox above ‘G’,"(1034,409)","[350, 236, 600, 48]",/mnt/test_splits/run_20251112_004959_test_domain_original/03d4147d-8130-4814-b57b-6a5de01285c6/screenshots/step_1_type.png,"(1034, 409)",
gta1,False,relational_query,test_domain_original,precision,03d4147d-8130-4814-b57b-6a5de01285c6,1,Type 'pork' in the textbox above ‘G’,"(1013,287)","[532.9953002929688, 165.1999969482422, 420, 33.600006103515625]",/mnt/test_splits/run_20251112_005144_test_domain_precision/03d4147d-8130-4814-b57b-6a5de01285c6/screenshots/step_1_type.png,"(1013, 287)",
gta1,False,relational_query,test_domain_original,style,03d4147d-8130-4814-b57b-6a5de01285c6,1,Type 'pork' in the textbox above ‘G’,"(602,287)","[350, 260, 568, 48]",/mnt/test_splits/run_20251112_005301_test_domain_style/03d4147d-8130-4814-b57b-6a5de01285c6/screenshots/step_1_type.png,"(602, 287)",
gta1,False,relational_query,test_domain_original,text_shrink,03d4147d-8130-4814-b57b-6a5de01285c6,1,Type 'pork' in the textbox above ’T’,"(619,410)","[350, 236, 600, 48]",/mnt/test_splits/run_20251113_005132_test_domain_text_shrink/03d4147d-8130-4814-b57b-6a5de01285c6/screenshots/step_1_type.png,"(619, 410)",
gta1,False,relational_query,test_domain_original,original,03d4147d-8130-4814-b57b-6a5de01285c6,3,Click on the button below 'KITCHEN TIPS',"(1514,120)","[862.21875, 236, 87.78125, 48]",/mnt/test_splits/run_20251112_004959_test_domain_original/03d4147d-8130-4814-b57b-6a5de01285c6/screenshots/step_3_click.png,"(1514, 120)",
gta1,False,relational_query,test_domain_original,precision,03d4147d-8130-4814-b57b-6a5de01285c6,3,Click on the button below 'KITCHEN TIPS',"(674,287)","[891.5484008789062, 165.1999969482422, 61.4468994140625, 33.600006103515625]",/mnt/test_splits/run_20251112_005144_test_domain_precision/03d4147d-8130-4814-b57b-6a5de01285c6/screenshots/step_3_click.png,"(674, 287)",
gta1,False,relational_query,test_domain_original,style,03d4147d-8130-4814-b57b-6a5de01285c6,3,Click on the button below 'KITCHEN TIPS',"(1497,174)","[858.21875, 266, 87.78125, 48]",/mnt/test_splits/run_20251112_005301_test_domain_style/03d4147d-8130-4814-b57b-6a5de01285c6/screenshots/step_3_click.png,"(1497, 174)",
gta1,False,relational_query,test_domain_original,text_shrink,03d4147d-8130-4814-b57b-6a5de01285c6,3,Click on the button below 'KITCHEN TIPS',"(1530,121)","[866.875, 236, 83.125, 48]",/mnt/test_splits/run_20251113_005132_test_domain_text_shrink/03d4147d-8130-4814-b57b-6a5de01285c6/screenshots/step_3_click.png,"(1530, 121)",
gta1,False,relational_query,test_task_style,original,03fd47fc-8412-487a-b895-26c80a95c398,1,Click on the link left 'VR',"(797,91)","[761.53125, 81.5625, 61.34375, 16]",/mnt/test_splits/run_20251112_005055_test_task_original/03fd47fc-8412-487a-b895-26c80a95c398/screenshots/step_1_click.png,"(797, 91)",
gta1,False,relational_query,test_task_style,precision,03fd47fc-8412-487a-b895-26c80a95c398,1,Click on the link left 'VR',"(944,63)","[821.0671997070312, 57.09375, 42.94061279296875, 11.199996948242188]",/mnt/test_splits/run_20251112_005206_test_task_precision/03fd47fc-8412-487a-b895-26c80a95c398/screenshots/step_1_click.png,"(944, 63)",
gta1,False,relational_query,test_task_style,style,03fd47fc-8412-487a-b895-26c80a95c398,1,Click on the link left 'VR',"(934,94)","[761.53125, 85.5625, 61.34375, 18]",/mnt/test_splits/run_20251112_005316_test_task_style/03fd47fc-8412-487a-b895-26c80a95c398/screenshots/step_1_click.png,"(934, 94)",
gta1,False,relational_query,test_task_style,text_shrink,03fd47fc-8412-487a-b895-26c80a95c398,1,Click on the link left 'VR',"(876,91)","[715.5625, 81.5625, 56.234375, 16]",/mnt/test_splits/run_20251113_005227_test_task_text_shrink/03fd47fc-8412-487a-b895-26c80a95c398/screenshots/step_1_click.png,"(876, 91)",
gta1,False,relational_query,test_task_style,original,0435ac39-8a76-42db-b504-31ec210f6f66,2,Click on the link above 'New York Knicks',"(766,238)","[676.09375, 187, 199.96875, 32]",/mnt/test_splits/run_20251112_005055_test_task_original/0435ac39-8a76-42db-b504-31ec210f6f66/screenshots/step_2_click.png,"(766, 238)",
gta1,False,relational_query,test_task_style,precision,0435ac39-8a76-42db-b504-31ec210f6f66,2,Click on the link above 'New York Knicks',"(831,160)","[761.2609252929688, 130.89999389648438, 139.9781494140625, 22.400009155273438]",/mnt/test_splits/run_20251112_005206_test_task_precision/0435ac39-8a76-42db-b504-31ec210f6f66/screenshots/step_2_click.png,"(831, 160)",
gta1,False,relational_query,test_task_style,style,0435ac39-8a76-42db-b504-31ec210f6f66,2,Click on the link above 'New York Knicks',"(546,544)","[474.90625, 523.0, 199.96875, 34]",/mnt/test_splits/run_20251112_005316_test_task_style/0435ac39-8a76-42db-b504-31ec210f6f66/screenshots/step_2_click.png,"(546, 544)",
gta1,False,relational_query,test_task_style,text_shrink,0435ac39-8a76-42db-b504-31ec210f6f66,2,Click on the link above 'New York Knicks',"(756,238)","[676.5, 187, 199.96875, 32]",/mnt/test_splits/run_20251113_005227_test_task_text_shrink/0435ac39-8a76-42db-b504-31ec210f6f66/screenshots/step_2_click.png,"(756, 238)",
gta1,False,relational_query,test_task_style,original,0572899e-7c07-4a2f-a77b-bba4f432a7ad,2,Type 'Joe' in the input to the right of 'Confirmation Number (Required)' textbox,"(1158,159)","[1068.828125, 133.015625, 165.65625, 47]",/mnt/test_splits/run_20251112_005055_test_task_original/0572899e-7c07-4a2f-a77b-bba4f432a7ad/screenshots/step_2_type.png,"(1158, 159)",
gta1,False,relational_query,test_task_style,precision,0572899e-7c07-4a2f-a77b-bba4f432a7ad,2,Type 'Joe' in the input to the right of 'Confirmation Number (Required)' textbox,"(1100,111)","[1036.1749267578125, 93.1109390258789, 115.95947265625, 32.899993896484375]",/mnt/test_splits/run_20251112_005206_test_task_precision/0572899e-7c07-4a2f-a77b-bba4f432a7ad/screenshots/step_2_type.png,"(1100, 111)",
gta1,False,relational_query,test_task_style,style,0572899e-7c07-4a2f-a77b-bba4f432a7ad,2,Type 'Joe' in the input to the right of 'Confirmation Number (Required)' textbox,"(1157,163)","[1068.828125, 123, 165.65625, 68.8125]",/mnt/test_splits/run_20251112_005316_test_task_style/0572899e-7c07-4a2f-a77b-bba4f432a7ad/screenshots/step_2_type.png,"(1157, 163)",
gta1,False,relational_query,test_task_style,text_shrink,0572899e-7c07-4a2f-a77b-bba4f432a7ad,2,Type 'Joe' in the input to the right of 'Confirmation Number (Required)' textbox,"(1157,158)","[1068.828125, 133.015625, 165.65625, 47]",/mnt/test_splits/run_20251113_005227_test_task_text_shrink/0572899e-7c07-4a2f-a77b-bba4f432a7ad/screenshots/step_2_type.png,"(1157, 158)",
gta1,False,relational_query,test_domain_original,original,0c874738-6807-4b6c-baf9-703e044c67e6,1,Click on the link above ‘Bariatric Surgery’,"(390,546)","[360, 528.5, 389.328125, 23]",/mnt/test_splits/run_20251112_004959_test_domain_original/0c874738-6807-4b6c-baf9-703e044c67e6/screenshots/step_1_click.png,"(390, 546)",
gta1,False,relational_query,test_domain_original,precision,0c874738-6807-4b6c-baf9-703e044c67e6,1,Click on the link above ‘Bariatric Surgery’,"(572,502)","[539.9953002929688, 486.4234313964844, 272.5296630859375, 16.100006103515625]",/mnt/test_splits/run_20251112_005144_test_domain_precision/0c874738-6807-4b6c-baf9-703e044c67e6/screenshots/step_1_click.png,"(572, 502)",
gta1,False,relational_query,test_domain_original,style,0c874738-6807-4b6c-baf9-703e044c67e6,1,Click on the link above ‘Bariatric Surgery’,"(404,552)","[360, 528.0, 389.328125, 24]",/mnt/test_splits/run_20251112_005301_test_domain_style/0c874738-6807-4b6c-baf9-703e044c67e6/screenshots/step_1_click.png,"(404, 552)",
gta1,False,relational_query,test_domain_original,text_shrink,0c874738-6807-4b6c-baf9-703e044c67e6,1,Click on the link above ‘Bariatric Surgery’,"(394,507)","[360, 531.0, 389.328125, 18]",/mnt/test_splits/run_20251113_005132_test_domain_text_shrink/0c874738-6807-4b6c-baf9-703e044c67e6/screenshots/step_1_click.png,"(394, 507)",
gta1,False,relational_query,test_task_style,original,0de53aa5-cb8f-4789-b621-14262a4d5aae,0,"Click on the button below 'Passengers / Class
Passenger / Class'","(1419,547)","[1298.734375, 511.5, 225.1875, 57]",/mnt/test_splits/run_20251112_005055_test_task_original/0de53aa5-cb8f-4789-b621-14262a4d5aae/screenshots/step_0_click.png,"(1419, 547)",
gta1,False,relational_query,test_task_style,precision,0de53aa5-cb8f-4789-b621-14262a4d5aae,0,"Click on the button below 'Passengers / Class
Passenger / Class'","(1283,463)","[1197.109375, 438.2984313964844, 157.6312255859375, 39.899993896484375]",/mnt/test_splits/run_20251112_005206_test_task_precision/0de53aa5-cb8f-4789-b621-14262a4d5aae/screenshots/step_0_click.png,"(1283, 463)",
gta1,False,relational_query,test_task_style,style,0de53aa5-cb8f-4789-b621-14262a4d5aae,0,"Click on the button below 'Passengers / Class
Passenger / Class'","(1404,546)","[1301.5625, 511.5, 172.734375, 57]",/mnt/test_splits/run_20251112_005316_test_task_style/0de53aa5-cb8f-4789-b621-14262a4d5aae/screenshots/step_0_click.png,"(1404, 546)",
gta1,False,relational_query,test_task_style,text_shrink,0de53aa5-cb8f-4789-b621-14262a4d5aae,0,"Click on the button below 'Passengers / Class
Passenger / Class'","(1419,542)","[1298.734375, 512.0, 225.1875, 56]",/mnt/test_splits/run_20251113_005227_test_task_text_shrink/0de53aa5-cb8f-4789-b621-14262a4d5aae/screenshots/step_0_click.png,"(1419, 542)",
gta1,False,relational_query,test_domain_original,original,0e48ad89-c2f1-42a0-a8fa-904d11200768,0,Click the check box above ‘rent period’,"(64,491)","[7.5, 478.171875, 13, 13]",/mnt/test_splits/run_20251112_004959_test_domain_original/0e48ad89-c2f1-42a0-a8fa-904d11200768/screenshots/step_0_click.png,"(64, 491)",
gta1,False,relational_query,test_domain_original,precision,0e48ad89-c2f1-42a0-a8fa-904d11200768,0,Click the check box above ‘rent period’,"(17,322)","[5.25, 334.7203063964844, 9.09999942779541, 9.100006103515625]",/mnt/test_splits/run_20251112_005144_test_domain_precision/0e48ad89-c2f1-42a0-a8fa-904d11200768/screenshots/step_0_click.png,"(17, 322)",
gta1,False,relational_query,test_domain_original,style,0e48ad89-c2f1-42a0-a8fa-904d11200768,0,Click the check box above ‘rent period’,"(15,541)","[7.5, 533.5, 13, 13]",/mnt/test_splits/run_20251112_005301_test_domain_style/0e48ad89-c2f1-42a0-a8fa-904d11200768/screenshots/step_0_click.png,"(15, 541)",
gta1,False,relational_query,test_domain_original,text_shrink,0e48ad89-c2f1-42a0-a8fa-904d11200768,0,Click the check box above ‘rent period’,"(21,490)","[7.5, 475.765625, 13, 13]",/mnt/test_splits/run_20251113_005132_test_domain_text_shrink/0e48ad89-c2f1-42a0-a8fa-904d11200768/screenshots/step_0_click.png,"(21, 490)",
gta1,False,relational_query,test_domain_original,original,1060037c-a31d-42db-b1f5-674b92badc1a,1,Click on the link below ‘PARENTS',"(684,129)
assistant
ingroup
assistant
(761,129)
assistant
ingroup
assistant
(941,167)
assistant
ingroup
assistant","[626.828125, 146.78125, 95.890625, 38.390625]",/mnt/test_splits/run_20251112_004959_test_domain_original/1060037c-a31d-42db-b1f5-674b92badc1a/screenshots/step_1_click.png,"(684, 129)",
gta1,False,relational_query,test_domain_original,precision,1060037c-a31d-42db-b1f5-674b92badc1a,1,Click on the link below ‘PARENTS',"(644,118)
assistant
assistant
(709,118)
assistant
(764,118)
assistant
(822,90)
assistant
(","[726.7749633789062, 102.74687194824219, 67.12347412109375, 26.873443603515625]",/mnt/test_splits/run_20251112_005144_test_domain_precision/1060037c-a31d-42db-b1f5-674b92badc1a/screenshots/step_1_click.png,"(644, 118)",
gta1,False,relational_query,test_domain_original,style,1060037c-a31d-42db-b1f5-674b92badc1a,1,Click on the link below 'ALUMNI',"(675,154)","[624.828125, 176, 94.890625, 39.390625]",/mnt/test_splits/run_20251112_005301_test_domain_style/1060037c-a31d-42db-b1f5-674b92badc1a/screenshots/step_1_click.png,"(675, 154)",
gta1,False,relational_query,test_domain_original,text_shrink,1060037c-a31d-42db-b1f5-674b92badc1a,1,Click on the link below 'ALUMNI',"(581,164)","[626.828125, 146.78125, 95.890625, 32.640625]",/mnt/test_splits/run_20251113_005132_test_domain_text_shrink/1060037c-a31d-42db-b1f5-674b92badc1a/screenshots/step_1_click.png,"(581, 164)",
